date,Open,High,Low,Close,Volume,Adj Close,VIX,Returns,SMA_50,SMA_200,Volatility,RSI,MACD,BBP,ATR
2013-07-23,169.8,169.83,169.05,169.14,80765520.0,169.14,12.66,-0.002123893805309862,164.36540000000002,152.8469,0.004936980679613224,90.01008954577058,0.524767840812169,0.7945578499819167,1.2378571428571479
2013-07-24,169.79,169.86,168.18,168.52,112811714.0,168.52,13.18,-0.003665602459500872,164.465,152.96405000000001,0.004995676760287619,84.60802946031329,0.38504179284492035,0.7325921959127405,1.2471428571428618
2013-07-25,168.22,169.08,167.94,168.93,111066858.0,168.93,12.97,0.0024329456444338593,164.53900000000002,153.07805,0.004729386041629047,82.3658256811375,0.29041663799393147,0.7401937223163879,1.2000000000000048
2013-07-26,168.22,169.16,167.52,169.11,107750433.0,169.11,12.72,0.0010655301012254537,164.5988,153.19289999999998,0.00468091950530622,80.78758814913354,0.21368027523538125,0.7313868140000539,1.2192857142857199
2013-07-29,168.68,169.06,168.11,168.59,79712464.0,168.59,13.39,-0.0030749216486311015,164.6638,153.30765,0.00461075775784507,72.40932511174805,0.10701952249077484,0.6726724504131523,1.192142857142861
2013-07-30,169.1,169.28,168.19,168.59,85124833.0,168.59,13.39,0.0,164.6968,153.4296,0.004571836067495083,72.19321016879255,0.020135340787681866,0.6545425800459064,1.1900000000000037
2013-07-31,168.94,169.85,168.49,168.71,142329200.0,168.71,13.45,0.0007117859896790257,164.7324,153.55675000000002,0.0045271402758325615,61.482819419964876,-0.04218642980471876,0.6498595742943674,1.1135714285714309
2013-08-01,169.99,170.81,169.9,170.66,110213653.0,170.66,12.94,0.011558295299626486,164.8022,153.69325,0.004951157888702285,71.25505938249555,0.031036529423667414,0.8657097622203114,1.2064285714285725
2013-08-02,170.28,170.97,170.05,170.95,91009697.0,170.95,11.98,0.0016992851283252897,164.90259999999998,153.83355,0.004587127645808471,69.83002694388044,0.07936977038203374,0.897439875363294,1.2092857142857147
2013-08-05,170.57,170.96,170.35,170.7,53868607.0,170.7,11.84,-0.001462415911085091,165.0076,153.96665,0.004594300683099591,73.802393662824,0.07492647154171261,0.859045463179791,1.1607142857142858
2013-08-06,170.37,170.74,169.35,169.73,87403388.0,169.73,12.72,-0.005682483889865253,165.09600000000003,154.0876,0.004732383093407699,62.32686859753996,-0.008482705458962014,0.6869522068150954,1.191428571428574
2013-08-07,169.19,169.43,168.55,169.18,84663314.0,169.18,12.98,-0.003240440699935121,165.1536,154.2025,0.004840712553676336,52.26277265448351,-0.11019096557670527,0.5575869371896783,1.1814285714285708
2013-08-08,169.98,170.18,168.93,169.8,101940958.0,169.8,12.73,0.0036647357843717643,165.2452,154.3224,0.003921367571222811,54.39330437725783,-0.143119207253255,0.690154089060937,1.2050000000000003
2013-08-09,169.58,170.1,168.72,169.31,91824151.0,169.31,13.41,-0.002885747938751515,165.3148,154.452,0.004002934351186881,48.70395541356703,-0.2017227222354494,0.5434980260142225,1.2514285714285702
2013-08-12,168.46,169.31,168.38,169.11,68477641.0,169.11,12.81,-0.0011812651349594194,165.428,154.5805,0.003943126535200045,49.7907940068745,-0.25438001862440074,0.47341530692611905,1.2621428571428563
2013-08-13,169.41,169.9,168.41,169.61,80689816.0,169.61,12.31,0.0029566554313760207,165.5332,154.72145,0.003865903093371634,57.73049530747956,-0.2552978097171701,0.5982110278345257,1.2485714285714278
2013-08-14,169.53,169.8,168.7,168.74,79609123.0,168.74,13.04,-0.005129414539237098,165.6368,154.86005,0.004041716089244697,48.73501906485984,-0.3105864932058182,0.288944674500152,1.2457142857142856
2013-08-15,167.41,167.43,166.09,166.38,152647543.0,166.38,14.73,-0.013986013986014068,165.739,154.9848,0.004954902741211163,35.91331217462697,-0.49143590420542305,-0.22881614773179296,1.3178571428571442
2013-08-16,166.06,166.63,165.5,165.83,130636116.0,165.83,14.37,-0.0033056857795407124,165.80100000000002,155.1072,0.004949865821866205,35.80246862012906,-0.6248738683863442,-0.15258395967652413,1.327142857142858
2013-08-19,165.64,166.21,164.76,164.77,96330805.0,164.77,15.1,-0.006392088283181607,165.8004,155.22429999999997,0.0050401656733263574,32.28200329132832,-0.7527230122375151,-0.15016843483003497,1.3528571428571448
2013-08-20,165.04,166.2,164.86,165.58,89235551.0,165.58,14.91,0.004915943436305081,165.81599999999997,155.33805,0.005229370319819474,36.355710105510056,-0.749312489053936,0.053521512878835706,1.3578571428571442
2013-08-21,165.12,166.03,164.19,164.56,159343176.0,164.56,15.94,-0.006160164271047264,165.8452,155.45305,0.005323933054668294,21.0626183160563,-0.7788882248096466,0.00015841742739252136,1.3392857142857164
2013-08-22,164.9,166.3,164.89,166.06,101381277.0,166.06,14.76,0.009115216334467657,165.9314,155.5741,0.005754525054104495,29.1914890138887,-0.6649929430408391,0.22137908972037895,1.3978571428571465
2013-08-23,166.55,166.83,165.77,166.62,90872824.0,166.62,13.98,0.0033722750812958946,165.9796,155.6924,0.005817513575376389,33.08457673036153,-0.5256163364136761,0.3088685205039234,1.4300000000000028
2013-08-26,166.79,167.3,165.89,166.0,89492894.0,166.0,14.99,-0.003721041891729726,166.03599999999997,155.8238,0.0058330215369794,34.07344109562074,-0.4516817384018049,0.25503521169320287,1.4314285714285748
2013-08-27,164.36,166.0,163.21,163.33,158359408.0,163.33,16.77,-0.016084337349397515,166.0138,155.95024999999998,0.0067584542488247235,28.85032508756001,-0.5524374341450898,0.022636245615759158,1.546428571428576
2013-08-28,163.26,164.49,163.05,163.91,107750295.0,163.91,16.49,0.003551092879446438,165.9772,156.079,0.006838078475781889,28.643944596798164,-0.5487373175725558,0.13294707383977913,1.5600000000000043
2013-08-29,163.55,165.04,163.4,164.17,119032950.0,164.17,16.81,0.0015862363492160636,165.9916,156.20850000000002,0.006173196010474609,31.047197319571623,-0.49893125678748607,0.19140867945917833,1.5785714285714323
2013-08-30,164.51,164.53,163.17,163.65,134740736.0,163.65,17.01,-0.003167448376682591,166.07659999999998,156.33780000000002,0.006118763396684325,30.331411797809892,-0.47147841191764417,0.1701416226942519,1.6092857142857184
2013-09-03,165.23,165.58,163.7,164.39,142331733.0,164.39,16.61,0.004521845401771918,166.183,156.4801,0.006298444620873809,31.515580424066314,-0.3779904021401761,0.2674370122317455,1.6407142857142898
2013-09-04,164.43,166.03,164.13,165.75,97219175.0,165.75,15.88,0.008273009307135482,166.3568,156.63035,0.0066179148616791975,39.76728230202461,-0.20758515811349287,0.4328096087348371,1.6978571428571456
2013-09-05,165.85,166.4,165.73,165.96,63023864.0,165.96,15.77,0.001266968325791984,166.50459999999998,156.77830000000003,0.006620259213259742,48.31460619871233,-0.07081979109184788,0.47399924124749016,1.5564285714285748
2013-09-06,166.51,166.98,164.48,166.04,159700226.0,166.04,15.85,0.0004820438659915993,166.62260000000003,156.91285,0.0065415448750456035,50.87572918076706,0.02955640253540137,0.5067799905495575,1.6542857142857181
2013-09-09,166.45,167.73,166.45,167.63,87408601.0,167.63,15.63,0.009576005781739338,166.7536,157.05505,0.006943504442689476,61.4217245527922,0.19815998866542628,0.7426740748749313,1.671428571428574
2013-09-10,168.64,168.9,168.26,168.87,105300853.0,168.87,14.53,0.00739724393008423,166.92260000000002,157.20215,0.0071592245252664844,62.70270202483566,0.37790087500875624,0.9240282941274988,1.6600000000000048
2013-09-11,168.64,169.4,168.35,169.4,94296092.0,169.4,13.82,0.003138508912180926,167.0834,157.3424,0.007163353875287461,69.42215010280097,0.5090282372444397,1.0076312111696766,1.6035714285714338
2013-09-12,169.34,169.56,168.72,168.95,83134871.0,168.95,14.29,-0.002656434474616387,167.2382,157.4819,0.007091820827885752,62.66432876660769,0.5391101825039781,0.9364555193128301,1.5392857142857193
2013-09-13,169.13,169.46,168.74,169.33,72700859.0,169.33,14.16,0.002249186149748672,167.39919999999998,157.6269,0.006278862141199546,62.0658941505588,0.556021792511276,0.930301543229853,1.5150000000000046
2013-09-16,171.16,171.24,170.04,170.31,126115232.0,170.31,14.38,0.005787515502273521,167.545,157.77115,0.006287672297766612,68.59361435693654,0.6008152691464619,0.9737754004195269,1.5507142857142884
2013-09-17,170.46,171.11,170.46,171.07,82269719.0,171.07,14.53,0.004462450824966213,167.68740000000003,157.9159,0.006047887929355253,89.97933754162113,0.6453271459888097,0.9765004506403298,1.4085714285714326
2013-09-18,171.01,173.52,170.58,173.05,203079713.0,173.05,13.59,0.011574209387970047,167.84579999999997,158.07039999999998,0.006396143235794177,91.24548621169966,0.7637158541556184,1.0545423104538891,1.5157142857142898
2013-09-19,173.52,173.6,172.59,172.76,146510429.0,172.76,13.16,-0.0016758162380815511,167.99720000000002,158.22695000000002,0.006160884100893129,88.65886476937511,0.775596237472824,0.9535033380225805,1.47071428571429
2013-09-20,172.33,172.33,170.58,170.72,132555427.0,170.72,13.12,-0.011808288955776791,168.06279999999998,158.3743,0.0067209780236322,77.98891441659146,0.6066478244654477,0.7561388791259713,1.5292857142857161
2013-09-23,170.49,170.65,169.39,169.93,104534720.0,169.93,14.31,-0.004627460168697195,168.1112,158.51645,0.0068348956076791775,71.84542507426184,0.41160538680953207,0.6758544303221511,1.4864285714285737
2013-09-24,169.9,170.53,169.21,169.53,101097962.0,169.53,14.08,-0.0023539104337080285,168.1388,158.65419999999997,0.006791829579118457,66.1262790735768,0.2343829238565649,0.6293270418974094,1.4450000000000014
2013-09-25,169.64,169.98,168.89,169.04,117195118.0,169.04,14.01,-0.002890343891936542,168.1692,158.78734999999998,0.005567938240235447,62.83333260027766,0.07134217433351198,0.5707360750827722,1.4750000000000003
2013-09-26,169.32,170.17,169.05,169.69,77036992.0,169.69,14.06,0.003845243729294845,168.20399999999998,158.92345,0.005573375578571778,64.51869458769943,-0.0016733529492375387,0.6083781525464873,1.3771428571428572
2013-09-27,168.84,169.14,168.47,168.91,98644882.0,168.91,15.46,-0.004596617361070199,168.2048,159.0508,0.0057515089465733325,55.442176210722366,-0.10569066576699515,0.5159842165990121,1.3435714285714286
2013-09-30,167.48,168.54,167.15,168.01,143620138.0,168.01,16.6,-0.00532828133325447,168.1816,159.1733,0.005861849844751756,46.23467544020534,-0.2311037669871061,0.39247793649327767,1.3785714285714274
2013-10-01,168.14,169.5,167.97,169.34,126997489.0,169.34,15.54,0.007916195464555686,168.1784,159.30685,0.006006425575984455,49.75450024831177,-0.22051284932540682,0.5161131784145179,1.4128571428571408
2013-10-02,168.35,169.34,167.83,169.18,112859880.0,169.18,16.6,-0.0009448446911538566,168.1792,159.44225,0.005809927777612274,50.96395581433755,-0.21981816656831743,0.4708850140965035,1.460714285714283
2013-10-03,168.79,168.94,166.84,167.62,176563533.0,167.62,17.67,-0.009220948102612647,168.16120000000004,159.5615,0.006245419008628658,43.47826040526647,-0.3142063878240272,0.21699929309289243,1.5764285714285688
2013-10-04,167.75,169.06,167.53,168.89,96853649.0,168.89,16.74,0.007576661496241366,168.1604,159.6791,0.006441767520563468,44.70149207028287,-0.2819226162063485,0.3738784939108099,1.5492857142857122
2013-10-07,167.42,168.45,167.25,167.43,96070316.0,167.43,19.41,-0.008644679969210589,168.1268,159.7948,0.0064342949524874215,37.09219821326902,-0.3455153257073822,0.12440441878024086,1.6092857142857102
2013-10-08,167.4,167.62,165.36,165.48,178558678.0,165.48,20.34,-0.011646658304963364,168.06459999999998,159.8966,0.006680176908577306,23.098791525669427,-0.4963510771763257,-0.07771528644383302,1.5607142857142813
2013-10-09,165.8,166.2,164.53,165.6,168271554.0,165.6,19.6,0.0007251631617113397,168.0048,160.01065,0.00662318813312061,24.244604072356523,-0.5607281692269092,0.024043636003951974,1.6078571428571382
2013-10-10,167.29,169.26,167.23,169.17,194021164.0,169.17,16.48,0.02155797101449264,168.014,160.14475000000002,0.008321607873738717,44.977316507010705,-0.34609094190098244,0.48914666728059425,1.7135714285714252
2013-10-11,168.91,170.32,168.77,170.26,104967037.0,170.26,15.72,0.006443222793639514,168.00600000000003,160.28730000000002,0.00843080227176084,51.0489505946056,-0.12530357772733405,0.6247343949970795,1.7292857142857088
2013-10-14,169.21,171.08,169.08,170.94,111901876.0,170.94,16.07,0.003993891695054597,168.0058,160.4342,0.008378821397075588,54.403497338133036,0.061884884645396515,0.7065448315866228,1.777857142857138
2013-10-15,170.51,171.15,169.47,169.7,153958055.0,169.7,18.66,-0.007254007254007266,167.9858,160.58255,0.008475465349260629,51.96897331290831,0.09553051507632693,0.557360441890405,1.8199999999999952
2013-10-16,170.72,172.16,170.64,172.07,161058684.0,172.07,14.71,0.013965822038892295,168.03259999999997,160.73085,0.00866752157730022,56.43939351182276,0.2613387465352221,0.8935183526145972,1.914999999999996
2013-10-17,171.37,173.32,171.34,173.22,129004482.0,173.22,13.48,0.006683326553146962,168.1134,160.86665000000002,0.00879566270204157,61.432360286444,0.42283880070090635,1.0341899005236332,1.9692857142857096
2013-10-18,173.86,174.51,173.51,174.39,138269996.0,174.39,13.04,0.006754416349151304,168.2052,161.00995,0.008437298935333987,66.68409993013732,0.5734850912149605,1.0717826653510787,1.9357142857142813
2013-10-21,174.45,174.75,174.01,174.4,104054017.0,174.4,13.16,5.7342737542320776e-05,168.30700000000002,161.15009999999998,0.008334391943408001,64.21348264101755,0.6340957469091093,0.9870410216811423,1.8792857142857105
2013-10-22,174.91,175.93,174.43,175.41,126536379.0,175.41,13.33,0.005791284403669605,168.433,161.2973,0.008343805160102368,66.70241236791752,0.6974689315984948,0.9956344999463953,1.8807142857142825
2013-10-23,174.81,174.89,173.96,174.57,105370556.0,174.57,13.42,-0.004788780571233109,168.53220000000002,161.44240000000002,0.008409782172285349,69.3809252809074,0.6395991380410931,0.8707828183349381,1.817142857142853
2013-10-24,174.92,175.37,174.51,175.15,70144619.0,175.15,13.2,0.0033224494472132715,168.66039999999998,161.58855,0.008403391043777325,68.15545188272836,0.5979335315968919,0.8720899204213274,1.769285714285711
2013-10-25,175.51,176.0,175.17,175.95,93571048.0,175.95,13.09,0.00456751355980578,168.8518,161.7329,0.008295842495466048,75.69360611597666,0.581285650218784,0.8830856637077954,1.7128571428571402
2013-10-28,175.89,176.47,175.7,176.23,84672528.0,176.23,13.31,0.001591361182154083,169.0598,161.8787,0.008113055060797124,86.04963031207585,0.5466810509253797,0.8585709694362104,1.60642857142857
2013-10-29,176.63,177.24,176.38,177.17,87248072.0,177.17,13.41,0.005333938602962052,169.3078,162.02970000000002,0.00804125257642226,86.77685873180158,0.5435092204208165,0.8755165521095077,1.5592857142857153
2013-10-30,177.38,177.51,175.66,176.29,139662588.0,176.29,13.65,-0.0049669808658350245,169.52200000000002,162.1758,0.00817566900599277,77.30061266701794,0.4428181974333485,0.7844890163517784,1.4300000000000008
2013-10-31,176.15,176.89,175.53,175.79,133367094.0,175.79,13.75,-0.002836235747915361,169.7466,162.3195,0.007827934864416748,72.20883452937855,0.3095238636731621,0.7277247748832049,1.4164285714285723
2013-11-01,176.02,176.61,175.22,176.21,142775416.0,176.21,13.28,0.0023892144035497775,169.94960000000003,162.46055,0.007733145676187503,71.61607793057826,0.22078869880259488,0.7316071186675431,1.3728571428571448
2013-11-04,176.69,176.9,175.98,176.83,85486867.0,176.83,12.93,0.0035185290278645365,170.15380000000002,162.60305,0.007305843861924491,80.81244500313382,0.1768943123658926,0.7496985348162297,1.3185714285714312
2013-11-05,176.14,176.75,175.57,176.27,85601525.0,176.27,13.27,-0.00316688344737881,170.3592,162.73875,0.006641615965382812,71.5163924167731,0.08769825218559246,0.6976221537896297,1.2328571428571462
2013-11-06,177.03,177.5,176.54,177.17,87129195.0,177.17,12.67,0.005105803596754832,170.636,162.87775,0.006628475330342216,70.76761199711189,0.0677576925237442,0.7725919926092716,1.1792857142857176
2013-11-07,177.5,177.64,174.76,174.93,156202030.0,174.93,13.91,-0.012643224022125588,170.8564,163.00535,0.006087952760069029,52.55198418173188,-0.10827144190213667,0.5311021583178295,1.2928571428571465
2013-11-08,174.87,177.31,174.85,177.29,136681130.0,177.29,12.9,0.013491110730006195,171.11880000000002,163.14055,0.006562837795299486,61.175560049143186,-0.07909810687258712,0.7736528115726345,1.4157142857142893
2013-11-11,177.12,177.53,176.91,177.32,66300304.0,177.32,12.53,0.00016921428168537034,171.3922,163.2768,0.006558797737664378,57.991631119763326,-0.0713520299593553,0.7605552434007934,1.3507142857142895
2013-11-12,176.94,177.36,176.37,176.96,83808745.0,176.96,12.82,-0.002030227836679388,171.64359999999996,163.4083,0.006274858100649001,60.41848226167514,-0.10216846864967577,0.7243159010747315,1.3178571428571482
2013-11-13,176.09,178.43,176.09,178.38,103057956.0,178.38,12.52,0.008024412296564032,171.8962,163.54985,0.0058075383708304125,63.119414391818246,-0.041711392200258324,0.9675529496697718,1.4235714285714332
2013-11-14,178.54,179.42,178.25,179.27,103190954.0,179.27,12.37,0.0049893485816796534,172.16240000000002,163.6977,0.005744866783129982,63.38709605853293,0.039056602305683974,1.071995113580924,1.4464285714285754
2013-11-15,179.56,180.12,179.33,180.05,102818190.0,180.05,12.19,0.00435097897026826,172.44259999999997,163.84175,0.00565880789577876,64.80620084706463,0.12121213410982179,1.0912086278861945,1.45214285714286
2013-11-18,180.35,180.5,179.02,179.42,104796009.0,179.42,13.1,-0.0034990280477646962,172.6784,163.99115,0.005765158592792832,58.93566256942077,0.10967144572342402,0.9304412152479883,1.4857142857142864
2013-11-19,179.33,179.87,178.72,179.03,93891416.0,179.03,13.39,-0.002173670716753895,172.8816,164.13105,0.0057233973804355414,61.32231334007248,0.055075039581540475,0.8273436356428432,1.4357142857142873
2013-11-20,179.39,179.93,177.98,178.47,124908601.0,178.47,13.4,-0.0031279673797687257,173.063,164.2676,0.005645939967301259,61.019736139575464,-0.0346203525001314,0.7161201046587731,1.4778571428571468
2013-11-21,178.97,180.05,178.86,179.91,92841271.0,179.91,12.66,0.008068582955118586,173.28220000000002,164.41235,0.005839778624890824,64.03641813618373,-0.013898893899344067,0.91243297797615,1.491428571428575
2013-11-22,179.98,180.83,179.77,180.81,81295887.0,180.81,12.26,0.005002501250625402,173.5118,164.55740000000003,0.005853156628565991,64.78454613151291,0.04051359440800928,0.9796839981457971,1.5014285714285742
2013-11-25,181.13,181.17,180.37,180.63,79485709.0,180.63,12.79,-0.0009955201592832807,173.7182,164.7017,0.005876764446826844,66.66666595310909,0.04417515928251792,0.896861227272615,1.4685714285714286
2013-11-26,180.72,181.22,180.41,180.68,86993560.0,180.68,12.81,0.0002768089464653123,173.9104,164.845,0.005800102701900446,64.34995838029492,0.03041246183125912,0.858225751883779,1.4385714285714297
2013-11-27,180.87,181.24,180.65,181.12,58800056.0,181.12,12.98,0.0024352446313924414,174.0718,164.98985000000002,0.005633253988521931,79.67401618845997,0.03126961039698495,0.8715323614508413,1.2750000000000017
2013-11-29,181.32,181.75,180.8,181.0,55870903.0,181.0,13.7,-0.0006625441696113121,174.2366,165.1334,0.005568478564123473,72.64957140769961,0.005436100563322999,0.8224794782623718,1.1671428571428575
2013-12-02,181.09,181.43,180.25,180.53,99725781.0,180.53,14.23,-0.002596685082872918,174.43280000000001,165.2755,0.0056366390628766715,68.59791313977892,-0.058120933906724126,0.7358251608238765,1.2071428571428575
2013-12-03,179.94,180.39,179.17,179.75,116563302.0,179.75,14.55,-0.00432061153270924,174.62920000000003,165.408,0.005740493560407359,65.41436362894896,-0.16164158444124954,0.6124078410148198,1.2335714285714292
2013-12-04,179.1,180.48,178.35,179.73,123032637.0,179.73,14.7,-0.00011126564673158423,174.8332,165.54995000000002,0.00566859440256863,58.823528335255574,-0.23591409337121338,0.5908874927469613,1.2185714285714286
2013-12-05,179.41,179.74,178.77,178.94,106934067.0,178.94,15.08,-0.004395482112056981,175.03119999999998,165.69254999999998,0.005703331145257281,47.81456864979601,-0.33656285132679464,0.4578629536387637,1.2042857142857153
2013-12-06,180.67,181.11,180.15,180.94,127727518.0,180.94,13.79,0.011176930814798203,175.25619999999998,165.8378,0.005283111381003632,55.07411542641082,-0.2696491801034244,0.7752914730546424,1.2985714285714312
2013-12-09,181.47,181.67,181.16,181.4,70123608.0,181.4,13.49,0.0025422792085774137,175.50600000000003,165.9998,0.004507761275499853,61.51162690562475,-0.198882966962864,0.8361805933264468,1.2450000000000025
2013-12-10,180.98,181.36,180.64,180.75,80976207.0,180.75,13.91,-0.0035832414553472747,175.76080000000002,166.15345000000002,0.004627504601870847,59.7065453319507,-0.19979604933919948,0.6896857259433397,1.2171428571428606
2013-12-11,180.82,180.85,178.5,178.72,130590810.0,178.72,15.42,-0.011230982019363789,175.9484,166.2875,0.005343295125129546,51.21006706975707,-0.3332014606571656,0.16916605373259916,1.2457142857142876
2013-12-12,178.64,178.86,177.76,178.13,115564840.0,178.13,15.54,-0.003301253357206768,176.12739999999997,166.4201,0.005099417418398788,40.61181374623908,-0.45000029542352493,0.0287642593053421,1.211428571428574
2013-12-13,178.5,178.66,177.77,178.11,107807610.0,178.11,15.76,-0.00011227755010378981,176.33720000000002,166.5501,0.004959335947792213,34.302325022985514,-0.5128659517357987,0.07164189664808575,1.1992857142857158
2013-12-16,178.95,179.81,178.9,179.22,96194790.0,179.22,16.03,0.006232103756105722,176.54379999999998,166.6816,0.005069067563922857,42.602307873628234,-0.465348929707768,0.3477894294312207,1.2635714285714303
2013-12-17,179.38,179.41,178.25,178.65,89886224.0,178.65,16.21,-0.003180448610646147,176.7682,166.8034,0.0050587072805925865,39.90049695660996,-0.45729015504920967,0.23006337113151387,1.28857142857143
2013-12-18,178.92,181.73,177.32,181.7,234906482.0,181.7,13.8,0.01707248810523354,177.09259999999998,166.93939999999998,0.006333923983084393,52.2906787266433,-0.24232329990909585,0.8788765665469148,1.5614285714285725
2013-12-19,181.18,181.7,180.71,181.49,136298872.0,181.49,14.15,-0.001155751238304803,177.41039999999998,167.07295,0.006285383354962937,51.92156805733185,-0.11643266638921568,0.8023035040458607,1.5642857142857147
2013-12-20,180.69,181.99,180.57,181.56,197086908.0,181.56,13.79,0.0003856961816077753,177.6582,167.20355,0.006051945032833899,54.17003987175666,-0.03483835845368066,0.7885451228817228,1.5814285714285725
2013-12-23,182.45,182.64,182.07,182.53,85597541.0,182.53,13.04,0.0053425864727914,177.90359999999998,167.33605,0.006065800728393923,61.08452882361776,0.07222986341972937,0.9364620611919892,1.5614285714285703
2013-12-24,182.54,183.01,182.53,182.93,45368841.0,182.93,12.48,0.0021914205883963866,178.1434,167.4723,0.006066557607555429,62.38390025280617,0.15311125307983442,0.9469791967076443,1.4435714285714272
2013-12-26,183.34,183.96,183.32,183.86,63365227.0,183.86,12.33,0.005083911878860814,178.4266,167.61210000000003,0.00614569503909481,68.83614015030184,0.24681369784209928,1.011427752567454,1.4478571428571416
2013-12-27,184.1,184.18,183.66,183.85,61813841.0,183.85,12.46,-5.438920918099388e-05,178.6622,167.7477,0.0061379705890344935,63.14363063774995,0.28308895223562947,0.9452679816957585,1.3299999999999983
2013-12-30,183.87,184.02,183.58,183.82,56857458.0,183.82,13.56,-0.000163176502583684,178.87420000000003,167.88765,0.006132866652271361,61.372179643599125,0.27954677721677346,0.891805457427754,1.309285714285713
2013-12-31,184.07,184.69,183.93,184.69,86247638.0,184.69,13.72,0.004732890871504747,179.0802,168.03625,0.006138762156263205,68.13996228917182,0.3080322492857881,0.9365720528781987,1.317142857142855
2014-01-02,183.98,184.07,182.48,182.92,119636836.0,182.92,14.23,-0.009583626617575502,179.25059999999996,168.1778,0.006488781801046812,69.8113198326807,0.1859180742717177,0.7043144678736123,1.3071428571428558
2014-01-03,183.23,183.6,182.63,182.89,81390502.0,182.89,13.76,-0.00016400612289524386,179.4002,168.31380000000001,0.006489222722092593,73.70517825510711,0.08643137504841936,0.6817901757198992,1.29785714285714
2014-01-06,183.49,183.56,182.08,182.36,108028139.0,182.36,13.55,-0.00289791678057838,179.55599999999998,168.4538,0.006433402693868297,70.14217916399012,-0.025763430044822178,0.602084156154037,1.3399999999999974
2014-01-07,183.09,183.79,182.95,183.48,86144169.0,183.48,12.92,0.006141697740732477,179.72260000000003,168.5932,0.006102839979323397,70.1704536151645,-0.03468412725671044,0.7193118927720766,1.3207142857142824
2014-01-08,183.45,183.83,182.89,183.52,96582234.0,183.52,12.87,0.00021800741225219689,179.87399999999997,168.73605,0.006088323324611485,74.27716745774651,-0.04725100149311179,0.7074046701790292,1.3049999999999986
2014-01-09,184.11,184.13,182.8,183.64,90683302.0,183.64,12.89,0.0006538796861377261,180.0222,168.87330000000003,0.006008339821401533,63.661970575679504,-0.05623134484129899,0.7020530534470394,1.0849999999999977
2014-01-10,183.95,184.22,183.01,184.14,102026318.0,184.14,12.14,0.002722718362012655,180.1616,169.01305,0.005305536384917309,67.92963335451292,-0.03811408081375456,0.7378236706370394,1.1007142857142855
2014-01-13,183.67,184.18,181.34,181.69,149891938.0,181.69,13.28,-0.013305093950255142,180.2696,169.13815000000002,0.00618199916699005,50.66530121871624,-0.1921375369309306,0.41000444087887683,1.202142857142856
2014-01-14,182.29,183.77,181.95,183.67,105016055.0,183.67,12.28,0.010897682866420677,180.4272,169.27625,0.00655589015061055,55.28756885526343,-0.16283112640916375,0.6660396480457569,1.2735714285714295
2014-01-15,184.1,184.94,183.71,184.66,98525721.0,184.66,12.28,0.0053901018130342315,180.59619999999998,169.41545,0.0065269378107292,57.60773895645701,-0.08296175973902464,0.8125362345035855,1.3300000000000023
2014-01-16,184.28,184.66,183.83,184.42,72290520.0,184.42,12.53,-0.0012996859092386792,180.748,169.5614,0.006468996462935556,52.621722156643976,-0.05389403576484986,0.7986829184576186,1.315714285714287
2014-01-17,184.1,184.45,183.32,183.64,107848616.0,183.64,12.44,-0.0042294761956404026,180.8954,169.70030000000003,0.005464973390302802,49.08296883217327,-0.09253027841637729,0.5906739323239771,1.3592857142857144
2014-01-21,184.7,184.77,183.05,184.18,88621138.0,184.18,12.87,0.002940535830973756,181.03560000000002,169.8454,0.005474614849487773,51.505016119506564,-0.08712646856120143,0.7124488939001632,1.4507142857142858
2014-01-22,184.49,184.57,183.91,184.3,61270816.0,184.3,12.84,0.0006515365403410023,181.22299999999998,169.98585,0.0054740059975665585,48.260481110038654,-0.08100732359208074,0.7327238821042054,1.4357142857142853
2014-01-23,183.37,183.4,181.82,182.79,132496880.0,182.79,13.77,-0.00819316332067288,181.333,170.11605,0.005709744704727402,49.40639206238405,-0.17859875606875886,0.24911161513193533,1.4550000000000003
2014-01-24,181.6,181.66,178.83,178.89,208677093.0,178.89,18.14,-0.021335959297554608,181.3644,170.21715,0.0074206176306054715,36.50472300197967,-0.48819521896045337,-0.3597824277485792,1.6685714285714275
2014-01-27,179.06,179.52,177.12,178.01,180843004.0,178.01,17.42,-0.004919224104198094,181.3854,170.31125,0.007319026604735335,35.662491430932775,-0.7206007291425159,-0.21879826146903342,1.7342857142857144
2014-01-28,178.14,179.3,178.12,179.07,110463152.0,179.07,15.8,0.005954721644851446,181.39919999999998,170.4126,0.007506320526223515,35.40701489364784,-0.7669927020972848,0.020467462398551853,1.7242857142857173
2014-01-29,177.58,178.55,176.88,177.35,216597269.0,177.35,17.35,-0.009605182330931994,181.36079999999998,170.52375,0.007725483500133382,31.625967574292076,-0.870028023616022,-0.061685113660722844,1.8135714285714297
2014-01-30,178.83,179.81,178.26,179.23,118938051.0,179.23,17.29,0.010600507471102416,181.34439999999998,170.63285,0.0080880002847576,38.113207259522994,-0.7714384572408388,0.17964349248181127,1.894285714285717
2014-01-31,177.01,179.29,176.92,178.18,194677861.0,178.18,18.41,-0.00585839424203527,181.31959999999998,170.7482,0.007932671437481723,34.397905507031126,-0.7368700359335477,0.11933518438588822,1.9771428571428598
2014-02-03,177.97,178.37,173.83,174.17,254837004.0,174.17,21.44,-0.02250533168705815,181.2224,170.84834999999998,0.009233374095624558,31.800580617033845,-0.9314617708606409,-0.10652944221411519,2.09857142857143
